,Weekend Box Office Results Jan 7 - Jan 9 2005 - United Kingdom,,,,,,,
,,,,,,,,
,Title,Gross,Distr,% chg,Week #,Sites,Box office  to date,
9,Meet the Fockers,"105,683",UIP,-29,9,143,"28,392,636",
10,Maria Full of Grace,"84,335",Icon,,1,24,"84,335",
11,Boogeyman,"82,984",UIP,-47,4,171,"2,057,106",
12,The Chorus,"79,944",Pathe,-15,3,64,"481,543",
13,Are We There Yet?,"74,249",Sony Pictures,-21,6,191,"2,720,228",
14,Million Dollar Baby,"72,927",Entertainment,-18,11,89,"5,157,776",
15,Hotel Rwanda,"70,336",Entertainment,-33,5,88,"1,337,101",
,Total,"7,869,910",,,,"3,614","66,763,155",
,,,,,,,,
19,Mickybo and Me,"47,918",UIP,,1,28,"47,918",
28,9 Songs,"23,908",Optimum,-30,3,29,"208,776",
31,The Magic Roundabout,"18,675",Pathe,-46,7,139,"5,778,447",
37,House of Flying Daggers,"10,387",Pathe,-30,14,17,"3,668,568",
38,Ladies in Lavender,"10,216",Entertainment,368,20,23,"3,246,633",
42,Vera Drake,"8,589",Momentum,0,12,21,"2,055,065",
46,A Very Long Engagement,"5,625",Warner,-10,10,11,"1,383,165",
49,Don't Move,"4,740",Dogwoof Pictures,-50,2,6,"21,305",
51,The Merchant of Venice,"4,422",Optimum,-14,17,11,"1,065,182",
53,Closer,"3,675",Sony Pictures,-58,11,6,"8,330,847",
56,2046,"2,284",Tartan,4,11,3,"376,308",
68,Dead of Night (RE),172,BFI,-73,13,1,"13,023",
,,,,,,,,
,Comments,,,,,,,
,The weekend is 10% down on last weekend and 8% down on the same weekend last year,,,,,,,
,,,,,,,,
,It ranks 37th out of the last 52 weeks,,,,,,,
,,,,,,,,
,The fall-off rate without previews for Robots is 6%,,,,,,,
,,,,,,,,
,"The figure for Miss Congeniality 2 includes £202,944 from 295 previews",,,,,,,
,,,,,,,,
,"The figure for Valiant includes £136,020 from 345 previews",,,,,,,
,,,,,,,,
,The fall-off rate without previews for Constantine is 33%,,,,,,,
,,,,,,,,
,"The figure for Maria Full of Grace includes £6,315 from 5 previews",,,,,,,
,,,,,,,,
,Weekend Box Office Results Apr 1 - Apr 3 2005 - United Kingdom,,,,,,,
,,,,,,,,
,Title,Gross,Distr,% chg,Week #,Sites,Box office  to date,
1,The Ring Two,"2,062,792",UIP,,1,419,"2,062,792",
2,Be Cool,"1,150,434",20th Fox,4319,2,336,"1,196,884",
3,Hitch,"1,073,241",Sony Pictures,-35,5,428,"13,937,041",
4,Robots,"998,046",20th Fox,-33,3,493,"8,423,931",
5,Valiant,"921,359",Entertainment,-16,2,414,"3,875,739",
6,Miss Congeniality 2,"695,395",Warner,-47,2,380,"3,232,548",
7,Constantine,"500,554",Warner,-49,3,347,"5,455,513",
8,Hostage,"263,451",Entertainment,-43,4,282,"3,433,842",
9,Downfall,"163,413",Momentum,,1,49,"163,413",
10,Pooh's Heffalump Movie,"136,473",BVI,-28,3,397,"938,711",
11,Melinda and Melinda,"93,835",20th Fox,-27,2,55,"330,741",
12,Maria Full of Grace,"66,674",Icon,-21,2,24,"232,674",
13,Meet the Fockers,"51,599",UIP,-51,10,81,"28,549,465",
14,The Chorus,"51,032",Pathe,-36,4,63,"624,093",
15,Mickybo and Me,"49,475",UIP,3,2,28,"172,336",
,Total,"8,277,773",,,,"3,796","72,629,723",
,,,,,,,,
17,Hotel Rwanda,"44,360",Entertainment,-37,6,67,"1,450,648",
28,The Magic Roundabout,"11,692",Pathe,-37,8,61,"5,832,457",
29,9 Songs,"11,617",Optimum,-51,4,23,"247,923",
35,Vera Drake,"9,452",Momentum,10,13,33,"2,078,791",
37,The Rage in Placid Lake,"9,050",Guerilla Films,,1,10,"9,050",
43,House of Flying Daggers,"6,558",Pathe,-37,15,6,"3,688,491",
47,A Very Long Engagement,"4,548",Warner,-19,11,12,"1,407,712",
49,Closer,"3,385",Sony Pictures,-8,12,5,"8,338,242",
54,Ladies in Lavender,"1,618",Entertainment,-84,21,3,"3,260,603",
56,2046,"1,356",Tartan,-41,12,3,"380,472",
63,Don't Move,390,Dogwoof Pictures,-92,3,3,"26,775",
70,The Merchant of Venice,22,Optimum,-100,18,1,"1,073,269",
,,,,,,,,
,Comments,,,,,,,
,The weekend is 5% up on last weekend and 31% down on the same weekend last year,,,,,,,
,,,,,,,,
,It ranks 31st out of the last 52 weeks,,,,,,,
,,,,,,,,
,"The figure for The Ring Two includes £295,853 from 360 previews",,,,,,,
,,,,,,,,
,The fall-off rate without previews for Valiant is 4%,,,,,,,
,,,,,,,,
,The fall-off rate without previews for Miss Congeniality 2 is 36%,,,,,,,
,,,,,,,,
,The fall-off rate without previews for Maria Full of Grace is 15%,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,Weekend Box Office Results Apr 8 - Apr 10 2005 - United Kingdom,,,,,,,
,,,,,,,,
,Title,Gross,Distr,% chg,Week #,Sites,Box office  to date,
1,Sahara,"1,370,577",UIP,,1,399,"1,370,577",
2,The Ring Two,"966,187",UIP,-53,2,422,"4,058,634",
3,Valiant,"906,754",Entertainment,-2,3,428,"5,969,322",
4,Robots,"845,684",20th Fox,-15,4,490,"10,511,197",
5,Be Cool,"798,485",20th Fox,-31,3,336,"2,808,009",
6,Hitch,"767,489",Sony Pictures,-28,6,376,"15,553,482",
7,Miss Congeniality 2,"545,041",Warner,-22,3,374,"4,427,133",
8,Constantine,"312,399",Warner,-38,4,291,"6,124,103",
9,Hostage,"177,489",Entertainment,-33,5,229,"3,772,564",
10,Downfall,"164,459",Momentum,1,2,51,"478,315",
11,The Assassination of Richard Nixon,"157,756",Metrodome,,1,66,"157,756",
12,Bullet Boy,"140,332",Verve,,1,75,"140,332",
13,Pooh's Heffalump Movie,"132,775",BVI,-3,4,366,"1,252,691",
14,Man of the House,"126,331",Sony Pictures,,1,130,"126,331",
15,Lucky,"122,913",Eros,,1,29,"122,913",
,Total,"7,534,671",,,,"4,062","56,873,359",
,,,,,,,,
17,Maria Full of Grace,"55,381",Icon,-17,3,25,"338,259",
18,Mickybo and Me,"40,226",UIP,-19,3,28,"243,306",
21,The Chorus,"33,094",Pathe,-35,5,54,"714,673",
27,Hotel Rwanda,"23,505",Entertainment,-47,7,40,"1,514,504",
31,The Magic Roundabout,"10,872",Pathe,-7,9,44,"5,862,501",
36,The Merchant of Venice,"8,055",Optimum,36514,19,13,"1,083,036",
37,Vera Drake,"7,735",Momentum,-18,14,18,"2,105,800",
42,9 Songs,"6,421",Optimum,-45,5,5,"265,637",
46,House of Flying Daggers,"5,310",Pathe,-19,16,10,"3,699,963",
47,Closer,"4,651",Sony Pictures,37,13,7,"8,347,258",
48,A Very Long Engagement,"4,422",Warner,-3,12,12,"1,419,488",
51,The Rage in Placid Lake,"3,599",Guerilla Films,-60,2,10,"21,317",
59,Ladies in Lavender,"1,331",Entertainment,-18,22,4,"3,272,239",
64,Don't Move,"1,076",Dogwoof Pictures,176,4,4,"28,771",
66,2046,805,Tartan,-41,13,1,"382,441",
,,,,,,,,
,Comments,,,,,,,
,The weekend is 9% down on last weekend and 25% down on the same weekend last year,,,,,,,
,,,,,,,,
,It ranks 39th out of the last 52 weeks,,,,,,,
,,,,,,,,
,"The figure for Sahara includes £237,673 from 315 previews",,,,,,,
,,,,,,,,
,The fall-off rate without previews for The Ring Two is 45%,,,,,,,
,,,,,,,,
,"The figure for The Assassination of Richard Nixon includes £1,037 from 8 previews",,,,,,,
,,,,,,,,
,"The figure for Bullet Boy includes £5,674 from 12 previews",,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,Weekend Box Office Results Apr 15 - Apr 17 2005 - United Kingdom,,,,,,,
,,,,,,,,
,Title,Gross,Distr,% chg,Week #,Sites,Box office  to date,
1,The Interpreter,"1,589,829",UIP,,1,370,"1,589,829",
2,The Amityville Horror,"1,339,417",20th Fox,,1,346,"1,339,417",
3,Sahara,"829,122",UIP,-40,2,400,"2,801,068",
4,Valiant,"524,441",Entertainment,-42,4,439,"6,773,076",
5,Hitch,"483,392",Sony Pictures,-37,7,314,"16,395,161",
6,Be Cool,"467,887",20th Fox,-41,4,334,"3,620,849",
7,Robots,"434,399",20th Fox,-49,5,471,"11,204,021",
8,The Ring Two,"407,691",UIP,-58,3,390,"4,878,853",
9,Miss Congeniality 2,"304,467",Warner,-44,4,312,"5,008,354",
10,Downfall,"193,214",Momentum,17,3,102,"797,230",
11,Constantine,"151,384",Warner,-52,5,224,"6,458,079",
12,Bullet Boy,"81,183",Verve,-42,2,73,"297,735",
13,The Assassination of Richard Nixon,"80,311",Metrodome,-49,2,66,"332,162",
14,Hostage,"78,185",Entertainment,-56,6,130,"3,948,902",
15,Pooh's Heffalump Movie,"75,796",BVI,-43,5,335,"1,357,418",
,Total,"7,040,718",,,,"4,306","66,802,154",
,,,,,,,,
19,Maria Full of Grace,"42,514",Icon,-23,4,27,"414,833",
21,The Chorus,"28,932",Pathe,-13,6,49,"782,705",
22,Mickybo and Me,"28,441",UIP,-29,4,28,"292,641",
30,Hotel Rwanda,"12,654",Entertainment,-46,8,29,"1,546,164",
36,9 Songs,"5,231",Optimum,-19,6,8,"276,439",
38,New Town Original,"5,096",Ratpack,,1,8,"5,096",
44,Closer,"3,114",Sony Pictures,-33,14,3,"8,354,927",
46,The Magic Roundabout,"2,940",Pathe,-73,10,19,"5,866,567",
48,A Very Long Engagement,"2,785",Warner,-37,13,17,"1,429,989",
49,Vera Drake,"2,704",Momentum,-65,15,9,"2,125,493",
51,House of Flying Daggers,"2,040",Pathe,-62,17,5,"3,709,997",
52,The Rage in Placid Lake,"1,974",Guerilla Films,-45,3,5,"26,150",
54,The Merchant of Venice,"1,789",Optimum,-78,20,3,"1,098,866",
56,Don't Move,"1,460",Dogwoof Pictures,36,5,3,"31,384",
63,2046,861,Tartan,7,14,1,"384,949",
67,Dead of Night (RE),379,BFI,,16,1,"13,668",
,,,,,,,,
,Comments,,,,,,,
,The weekend is 7% down on last weekend and 19% down on the same weekend last year,,,,,,,
,,,,,,,,
,It ranks 43rd out of the last 52 weeks,,,,,,,
,,,,,,,,
,The fall-off rate without previews for Sahara is 27%,,,,,,,
,,,,,,,,
,The fall-off rate without previews for Bullet Boy is 39%,,,,,,,
,,,,,,,,
,The fall-off rate without previews for The Assassination of Richard Nixon is 49%,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,Weekend Box Office Results Apr 22 - Apr 24 2005 - United Kingdom,,,,,,,
,,,,,,,,
,Title,Gross,Distr,% chg,Week #,Sites,Box office  to date,
1,The Interpreter,"1,212,734",UIP,-24,2,370,"3,645,758",
2,The Amityville Horror,"886,429",20th Fox,-34,2,345,"2,855,781",
3,The Wedding Date,"808,641",Entertainment,,1,300,"808,641",
4,Guess Who,"697,561",20th Fox,,1,348,"697,561",
5,Sahara,"564,271",UIP,-32,3,388,"3,709,626",
6,Valiant,"334,669",Entertainment,-36,5,432,"7,234,264",
7,Hitch,"270,000",Sony Pictures,-44,8,268,"16,814,615",
8,Robots,"249,709",20th Fox,-43,6,432,"11,558,894",
9,Be Cool,"214,212",20th Fox,-54,5,287,"4,019,368",
10,Waqt,"208,254",Eros,,1,34,"208,254",
11,Cursed,"207,597",BVI,,1,298,"207,597",
12,Downfall,"161,103",Momentum,-17,4,129,"1,107,249",
13,Beauty Shop,"131,060",Verve,,1,107,"131,060",
14,The Ring Two,"128,240",UIP,-69,4,242,"5,168,265",
15,Miss Congeniality 2,"95,345",Warner,-69,5,214,"5,243,599",
,Total,"6,169,825",,,,"4,194","63,410,532",
,,,,,,,,
17,The Assassination of Richard Nixon,"46,307",Metrodome,-42,3,64,"427,764",
19,Maria Full of Grace,"41,042",Icon,-4,5,27,"482,869",
21,Tarnation,"37,100",Optimum,,1,9,"37,100",
22,Bullet Boy,"36,770",Verve,-55,3,44,"379,147",
27,The Chorus,"16,991",Pathe,-41,7,39,"827,471",
28,Mickybo and Me,"16,837",UIP,-41,5,28,"323,206",
34,Chicken Tikka Masala,"9,824",Bollywood Films,,1,16,"9,824",
36,Hotel Rwanda,"9,394",Entertainment,-26,9,20,"1,572,266",
38,Vera Drake,"7,802",Momentum,189,16,26,"2,143,657",
43,The Merchant of Venice,"4,560",Optimum,155,21,5,"1,106,493",
46,A Very Long Engagement,"3,691",Warner,33,14,8,"1,439,262",
51,Closer,"3,063",Sony Pictures,-2,15,1,"8,360,503",
53,9 Songs,"2,746",Optimum,-48,7,7,"284,293",
57,New Town Original,"2,309",Ratpack,-55,2,4,"11,015",
61,Don't Move,"1,606",Dogwoof Pictures,10,6,4,"34,121",
65,2046,918,Tartan,7,15,4,"386,514",
75,Dead of Night (RE),20,BFI,-95,17,1,"14,314",
,,,,,,,,
,Comments,,,,,,,
,The weekend is 12% down on last weekend and 8% down on the same weekend last year,,,,,,,
,,,,,,,,
,It ranks 48th out of the last 52 weeks,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,Weekend Box Office Results Apr 29 - May 1 2005 - United Kingdom,,,,,,,
,,,,,,,,
,Title,Gross,Distr,% chg,Week #,Sites,Box office  to date,
1,The Hitchhiker's Guide to the Galaxy,"3,298,262",BVI,,1,465,"3,298,262",
2,XXX2: The Next Level,"920,506",Sony Pictures,,1,398,"920,506",
3,The Interpreter,"749,529",UIP,-38,3,370,"5,028,573",
4,The Wedding Date,"672,417",Entertainment,-17,2,301,"1,988,287",
5,The Amityville Horror,"547,889",20th Fox,-38,3,329,"3,796,277",
6,Guess Who,"415,970",20th Fox,-40,2,348,"1,412,694",
7,Sahara,"288,427",UIP,-49,4,319,"4,237,702",
8,Valiant,"238,246",Entertainment,-29,6,449,"7,516,781",
9,Robots,"164,115",20th Fox,-34,7,418,"11,752,221",
10,Waqt,"149,054",Eros,-28,2,33,"452,197",
11,Hitch,"138,668",Sony Pictures,-49,9,192,"17,079,722",
12,Downfall,"106,446",Momentum,-34,5,129,"1,340,637",
13,Kaal,"101,649",Yash Raj,,1,21,"101,649",
14,Beauty Shop,"73,859",Verve,-44,2,94,"263,342",
15,Be Cool,"59,904",20th Fox,-72,6,139,"4,123,118",
,Total,"7,924,941",,,,"4,005","63,311,968",
,,,,,,,,
20,Maria Full of Grace,"28,999",Icon,-29,6,27,"552,512",
26,Bullet Boy,"18,475",Verve,-50,4,32,"417,044",
27,The Assassination of Richard Nixon,"18,255",Metrodome,-61,4,46,"477,947",
30,Mickybo and Me,"11,854",UIP,-30,6,26,"343,835",
32,Tarnation,"11,307",Optimum,-70,2,15,"72,172",
33,Hotel Rwanda,"8,983",Entertainment,-4,10,18,"1,591,788",
34,The Chorus,"8,443",Pathe,-50,8,22,"862,414",
45,Chicken Tikka Masala,"3,388",Bollywood Films,-66,2,4,"18,815",
48,Closer,"3,000",Sony Pictures,-2,16,3,"8,367,020",
49,A Very Long Engagement,"2,877",Warner,-22,15,16,"1,445,241",
53,9 Songs,"2,629",Optimum,-4,8,7,"290,249",
55,The Merchant of Venice,"2,378",Optimum,-48,22,4,"1,114,060",
62,Vera Drake,"1,285",Momentum,-84,17,4,"2,152,645",
64,New Town Original,969,Ratpack,-58,3,2,"13,058",
65,2046,767,Tartan Films,-16,16,4,"386,934",
66,Don't Move,699,Dogwoof Pictures,-57,7,4,"35,584",
68,The Rage in Placid Lake,572,Guerilla Films,,5,1,"28,464",
72,Dead of Night (RE),224,BFI,1020,18,1,"14,707",
,,,,,,,,
,Comments,,,,,,,
,The weekend is 28% up on last weekend and 22% up on the same weekend last year,,,,,,,
,,,,,,,,
,It ranks 34th out of the last 52 weeks,,,,,,,
,,,,,,,,
,"The figure for The Hitchhiker's Guide to the Galaxy includes £441,801 from 395 previews",,,,,,,
,,,,,,,,
,Weekend Box Office Results May 6 - May 8 2005 - United Kingdom,,,,,,,
,,,,,,,,
,Title,Gross,Distr,% chg,Week #,Sites,Box office  to date,
1,Kingdom of Heaven,"2,530,445",20th Fox,,1,447,"2,530,445",
2,The Hitchhiker's Guide to the Galaxy,"1,785,683",BVI,-46,2,462,"6,930,462",
3,XXX2: The Next Level,"555,358",Sony Pictures,-40,2,398,"1,990,886",
4,The Wedding Date,"529,085",Entertainment,-21,3,301,"2,983,717",
5,The Interpreter,"508,727",UIP,-32,4,347,"5,992,825",
6,The Amityville Horror,"364,058",20th Fox,-34,4,305,"4,491,651",
7,Guess Who,"274,576",20th Fox,-34,3,274,"1,974,133",
8,Valiant,"171,960",Entertainment,-28,7,411,"7,873,563",
9,Sahara,"149,052",UIP,-48,5,245,"4,586,550",
10,Robots,"120,648",20th Fox,-26,8,368,"12,000,389",
11,Waqt,"95,912",Eros,-36,3,36,"647,924",
12,Hitch,"78,036",Sony Pictures,-44,10,159,"17,306,574",
13,Downfall,"74,709",Momentum,-30,6,110,"1,519,630",
14,Kaal,"37,495",Yash Raj,-63,2,21,"193,692",
15,Beauty Shop,"36,049",Verve,-51,3,49,"350,005",
,Total,"7,311,793",,,,"3,933","71,372,446",
,,,,,,,,
24,Maria Full of Grace,"15,437",Icon,-47,7,20,"591,905",
27,Machuca,"15,148",Artificial Eye,,1,7,"15,148",
30,The Assassination of Richard Nixon,"12,215",Metrodome,-33,5,31,"506,868",
31,Bullet Boy,"10,544",Verve,-43,5,26,"438,944",
32,Mickybo and Me,"9,224",UIP,-22,7,17,"360,622",
33,The Chorus,"9,220",Pathe,9,9,23,"880,476",
42,Tarnation,"5,326",Optimum,-53,3,7,"93,309",
49,Closer,"2,854",Sony Pictures,-5,17,2,"8,372,963",
51,A Very Long Engagement,"2,536",Warner,-12,16,4,"1,447,330",
52,9 Songs,"1,939",Optimum,-26,9,5,"294,610",
55,2046,"1,693",Tartan Films,121,17,8,"390,217",
63,New Town Original,657,Ratpack,-32,4,2,"14,402",
64,Don't Move,645,Dogwoof Pictures,-8,8,2,"37,713",
66,Andrew and Jeremy Get Married,567,Tartan Films,,1,1,567,
67,Vera Drake,566,Momentum,-56,18,3,"2,158,074",
76,Dead of Night (RE),20,BFI,-91,19,1,"14,727",
,,,,,,,,
,Comments,,,,,,,
,The weekend is 8% down on last weekend and 23% down on the same weekend last year,,,,,,,
,,,,,,,,
,It ranks 41st out of the last 52 weeks,,,,,,,
,,,,,,,,
,The fall-off rate without previews for The Hitchhiker's Guide to the Galaxy is 38%,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,Weekend Box Office Results May 13 - May 15 2005 - United Kingdom,,,,,,,
,,,,,,,,
,Title,Gross,Distr,% chg,Week #,Sites,Box office  to date,
1,Kingdom of Heaven,"1,385,529",20th Fox,-45,2,450,"5,059,738",
2,Monster-in-Law,"1,312,679",Entertainment,,1,380,"1,312,679",
3,The Hitchhiker's Guide to the Galaxy,"1,038,352",BVI,-42,3,451,"8,682,307",
4,The Interpreter,"303,290",UIP,-40,5,304,"6,536,907",
5,XXX2: The Next Level,"264,298",Sony Pictures,-52,3,342,"2,433,483",
6,The Wedding Date,"260,691",Entertainment,-51,4,295,"3,508,774",
7,The Amityville Horror,"181,879",20th Fox,-50,5,237,"4,830,010",
8,The Jacket,"175,773",Warner,,1,130,"175,773",
9,A Good Woman,"130,193",Vertigo,,1,105,"130,193",
10,Seed of Chucky,"109,110",Momentum,,1,92,"109,110",
11,Valiant,"107,749",Entertainment,-37,8,385,"7,997,026",
12,Ong-Bak,"101,634",Contender,,1,86,"101,634",
13,Guess Who,"89,649",20th Fox,-67,4,176,"2,175,034",
14,Robots,"73,902",20th Fox,-39,9,318,"12,081,152",
15,Waqt,"60,422",Eros,-37,4,33,"743,564",
,Total,"5,595,150",,,,"3,784","55,877,384",
,,,,,,,,
17,Downfall,"44,292",Momentum,-41,7,77,"1,625,009",
26,Machuca,"11,700",Artificial Eye,-23,2,7,"38,420",
34,The Assassination of Richard Nixon,"6,449",Metrodome,-47,6,15,"521,970",
38,Maria Full of Grace,"4,832",Icon,-69,8,10,"609,589",
39,Tarnation,"4,346",Optimum,-18,4,11,"102,188",
46,Mickybo and Me,"3,772",UIP,-59,8,13,"368,206",
47,The Chorus,"3,231",Pathe,-64,10,15,"897,904",
49,Bullet Boy,"2,900",Verve,-73,6,9,"446,963",
51,A Very Long Engagement,"2,057",Warner,-19,17,14,"1,454,327",
52,Closer,"2,004",Sony Pictures,-30,18,1,"8,377,808",
58,The Last Horror Movie,"1,444",Tartan Films,,1,1,"1,444",
63,Vera Drake,534,Momentum,-6,19,2,"2,166,903",
64,Andrew and Jeremy Get Married,522,Tartan Films,-8,2,1,"1,475",
67,9 Songs,352,Optimum,-82,10,2,"296,447",
70,2046,280,Tartan Films,-84,18,7,"390,817",
73,Don't Move,134,Dogwoof Pictures,-79,9,2,"38,783",
75,New Town Original,86,Ratpack,-87,5,1,"15,167",
79,Dead of Night (RE),20,BFI,0,20,1,"14,747",
,,,,,,,,
,Comments,,,,,,,
,The weekend is 23% down on last weekend and 25% up on the same weekend last year,,,,,,,
,,,,,,,,
,It ranks 50th out of the last 52 weeks,,,,,,,
,,,,,,,,
,,,,,,,,
,Weekend Box Office Results May 20 - May 22 2005 - United Kingdom,,,,,,,
,,,,,,,,
,Title,Gross,Distr,% chg,Week #,Sites,Box office  to date,
1,Star Wars: Episode III Revenge of the Sith,"14,361,469",20th Fox,,1,490,"14,361,469",
2,Monster-in-Law,"1,138,777",Entertainment,-13,2,381,"3,090,393",
3,Kingdom of Heaven,"644,087",20th Fox,-54,3,423,"6,370,146",
4,The Hitchhiker's Guide to the Galaxy,"513,991",BVI,-50,4,437,"9,618,055",
5,The Interpreter,"191,900",UIP,-37,6,224,"6,874,069",
6,The Wedding Date,"134,253",Entertainment,-49,5,219,"3,769,361",
7,The Jacket,"120,735",Warner,-31,2,126,"411,290",
8,XXX2: The Next Level,"107,571",Sony,-59,4,246,"2,624,858",
9,The Amityville Horror,"97,620",20th Fox,-46,6,167,"5,300,825",
10,A Good Woman,"96,428",Vertigo,-26,2,98,"338,258",
11,Valiant,"88,275",Entertainment,-18,9,345,"8,092,878",
12,Seed of Chucky,"65,600",Momentum,-40,2,89,"226,837",
13,Robots,"58,346",20th Fox,-21,10,284,"12,115,004",
14,Ong-Bak,"47,880",Contender,-53,2,77,"214,580",
15,Mysterious Skin,"39,382",Tartan,,1,15,"39,382",
,Total,"17,706,314",,,,"3,621","73,447,405",
,,,,,,,,
19,Only Human,"26,574",Verve,,1,6,"26,574",
20,Downfall,"24,970",Momentum,-44,8,33,"1,696,441",
27,Sahara,"7,386",UIP,-80,7,43,"4,708,434",
32,Maria Full of Grace,"6,358",Icon,32,9,11,"620,789",
33,Machuca,"5,986",Artificial Eye,-49,5,3,"54,497",
35,The Assassination of Richard Nixon,"5,485",Metrodome,-15,7,13,"531,941",
41,Mickybo and Me,"3,576",UIP,-5,9,11,"374,959",
43,The Chorus,"3,243",Pathe,-2,11,9,"906,453",
47,Tarnation,"2,742",Optimum,-37,5,6,"108,447",
53,Bullet Boy,"1,653",Verve,-43,7,5,"449,782",
57,9 Songs,"1,218",Optimum,246,11,4,"300,666",
59,Closer,911,Sony Pictures,-55,19,1,"8,382,292",
62,Vera Drake,820,Momentum,54,20,2,"2,172,428",
67,The Last Horror Movie,609,Tartan Films,-58,2,1,"3,900",
69,Don't Move,389,Dogwoof Pictures,190,10,1,"39,269",
73,Andrew and Jeremy Get Married,71,Tartan Films,-86,3,1,"1,781",
,,,,,,,,
,Comments,,,,,,,
,The weekend is 216% up on last weekend and 91% up on the same weekend last year,,,,,,,
,,,,,,,,
,The top 15 total is the 3rd largest of the last 52 weeks,,,,,,,
,,,,,,,,
,"The figure for ""Star Wars: Episode III Revenge of the Sith"" includes £3,653,895 from 489 sites on Thursday",,,,,,,
,,,,,,,,
,,,,,,,,
,Weekend Box Office Results May 27 - May 29 2005 - United Kingdom,,,,,,,
,,,,,,,,
,Title,Gross,Distr,% chg,Week #,Sites,Box office  to date,
1,Star Wars: Episode III Revenge of the Sith,"5,427,091",20th Fox,-62,2,490,"24,304,352",
2,House of Wax,"765,008",Warner,,1,303,"765,008",
3,The Pacifier,"729,070",BVI,,1,351,"729,070",
4,Monster-In-Law,"622,077",Entertainment,-45,3,374,"4,211,264",
5,Kingdom of Heaven,"311,113",20th Fox,-52,4,314,"7,011,361",
6,Millions,"293,032",Pathe,,1,256,"293,032",
7,It's All Gone Pete Tong,"261,208",Redbus,,1,282,"261,208",
8,The Hitchhiker's Guide to the Galaxy,"206,876",BVI,-60,5,312,"10,050,265",
9,Bunty Aur Bably,"149,640",Yash Raj,,1,30,"149,640",
10,The Interpreter,"63,075",UIP,-67,7,89,"7,038,688",
11,The Consequences of Love,"48,163",Artificial Eye,,1,10,"48,163",
12,Valiant,"47,909",Entertainment,-46,10,363,"8,152,247",
13,A Good Woman,"43,958",Vertigo,-54,3,53,"457,123",
14,The Jacket,"42,294",Warner,-65,3,64,"532,765",
15,The Wedding Date,"37,660",Entertainment,-72,6,89,"3,891,921",
,Total,"9,048,174",,,,"3,380","67,896,107",
,,,,,,,,
23,Downfall,"14,429",Momentum,-42,9,23,"1,731,396",
28,Only Human,"9,874",Verve,-63,2,5,"44,777",
36,Maria Full of Grace,"5,156",Icon,-19,10,12,"631,249",
40,Machuca,"4,211",Artificial Eye,-30,4,5,"62,300",
41,The Assassination of Richard Nixon,"3,587",Metrodome,-35,8,8,"539,285",
45,Sahara,"2,958",UIP,-60,8,9,"4,716,166",
53,Mickybo and Me,"1,656",UIP,-54,10,6,"379,024",
54,The Chorus,"1,618",Pathe,-50,12,5,"916,837",
58,Vera Drake,"1,136",Momentum,39,21,3,"2,174,824",
59,Bullet Boy,931,Verve,-44,8,6,"451,390",
68,Tarnation,491,Optimum,-82,6,5,"110,283",
71,9 Songs,278,Optimum,-77,12,3,"302,154",
76,Don't Move,20,Dogwoof Pictures,-95,11,1,"39,940",
,,,,,,,,
,Comments,,,,,,,
,Weekend is down 49% on last weekend and 23% down on the same weekend last year,,,,,,,
,,,,,,,,
,It ranks 23rd out of the last 52 weeks,,,,,,,
,,,,,,,,
,"The fall-off rate without Thursday's opening figures for ""Star Wars Episode III: Revenge of the Sith"" is 49%",,,,,,,
,,,,,,,,
,Weekend Box Office Results June 3 - June 5 2005 - United Kingdom,,,,,,,
,,,,,,,,
,Title,Gross,Distr,% chg,Week #,Sites,Box office  to date,
1,Star Wars: Episode III Revenge of the Sith,"3,313,328",20th Fox,-39,3,490,"32,665,110",
2,Sin City,"2,452,299",BVI,,1,395,"2,452,299",
3,The Pacifier,"834,179",BVI,14,2,351,"2,804,402",
4,The League of Gentlemen's Apocalypse,"555,996",UIP,,1,282,"555,996",
5,Monster-In-Law,"547,006",Entertainment,-12,4,364,"5,467,028",
6,House of Wax,"539,915",Warner,-29,2,304,"2,046,662",
7,Millions,"282,294",Pathe,-4,2,255,"1,039,016",
8,Kingdom of Heaven,"174,934",20th Fox,-44,5,207,"7,477,376",
9,The Hitchhiker's Guide to the Galaxy,"132,703",BVI,-36,6,222,"10,467,488",
10,It's All Gone Pete Tong,"131,191",Redbus,-52,2,244,"673,161",
11,Bunty Aur Bably,"96,231",Yash Raj,-36,2,30,"384,355",
12,Valiant,"81,366",Entertainment,70,11,296,"8,397,737",
13,The Consequences of Love,"48,831",Artificial Eye,1,2,10,"147,251",
14,Robots,"42,839",20th Fox,39,12,201,"12,303,922",
15,A Good Woman,"33,627",Vertigo,-24,4,43,"540,996",
,Total,"9,266,739",,,,"3,694","87,422,799",
,,,,,,,,
18,Only Human,"16,274",Verve,65,3,13,"69,131",
19,The Wedding Date,"15,704",Entertainment,-58,7,43,"3,944,446",
23,The Jacket,"12,468",Warner,-71,4,20,"584,123",
24,Downfall,"11,964",Momentum,-17,10,17,"1,762,592",
36,Maria Full of Grace,"3,798",Icon,-26,11,7,"649,577",
